adult,budget,id,imdb_id,original_language,original_title,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,year,profit_margin,genres_list,production_companies_list,genres_count
False,500000,14438,tt1129423,en,Fireproof,"In Albany, the marriage of Caleb end Catherine Holt is in crisis and they decide to divorce. However, Caleb's father, John, proposes that his son delays their separation process for forty days and follow a procedure called ""The Love Dare"" to make them love each other again.",5.329195,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-26,33456317.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fireproof,False,7.0,100.0,2008.0,65.912634,['Drama'],"['Carmel Entertainment', 'Provident Films', 'Samuel Goldwyn Films', 'Affirm Films', 'Sherwood Pictures']",1
False,3000000,13973,tt1024715,en,Choke,A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.,7.589546,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-26,3830137.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Choke,False,6.0,128.0,2008.0,0.27671233333333334,"['Comedy', 'Drama']","['Fox Searchlight Pictures', 'Contrafilm', 'ATO Pictures', 'Aramid Entertainment Fund', 'Dune Entertainment III', 'Choke Film']",2
False,15400000,1782,tt0940580,en,Afterwards,"Newly divorced lawyer Nathan Del Amico is shaken up after he meets a doctor who claims that he can sense when select people are about to die. Though he doesn't believe the doctor, events in Nathan's life slowly make him think he's not long for this world.",4.820191,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2008-10-01,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Afterwards,False,5.7,41.0,2008.0,-1.0,"['Drama', 'Thriller', 'Mystery']",['Christal Films'],3
False,27000000,13092,tt0455538,en,How to Lose Friends & Alienate People,"A British writer struggles to fit in at a high-profile magazine in New York. Based on Toby Young's memoir ""How to Lose Friends &amp; Alienate People"".",11.981531,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-10-02,17286299.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How to Lose Friends & Alienate People,False,6.2,247.0,2008.0,-0.3597667037037037,"['Comedy', 'Romance', 'Drama']","['UK Film Council', 'Intandem Films', 'Aramid Entertainment Fund', 'Film4', 'Lipsync Productions', 'Number 9 Films']",3
False,20000000,14405,tt1014775,en,Beverly Hills Chihuahua,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",9.569765,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-03,149281606.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beverly Hills Chihuahua,False,4.9,217.0,2008.0,6.4640803,"['Adventure', 'Comedy', 'Family']",['Walt Disney Pictures'],3
False,9000000,12182,tt0981227,en,Nick and Norah's Infinite Playlist,"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.",12.992176,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-03,32973937.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nick and Norah's Infinite Playlist,False,6.4,387.0,2008.0,2.6637707777777777,"['Comedy', 'Music', 'Romance']","['Columbia Pictures', 'Mandate Pictures', 'Depth of Field', 'Screen Gems']",3
False,2500000,31299,tt1104083,en,Little Ashes,"About the young life and loves of artist Salvador Dalí, filmmaker Luis Buñuel and writer Federico García Lorca.",3.396498,"[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-10-06,0.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Little Ashes,False,6.1,44.0,2008.0,-1.0,"['Drama', 'Romance']",['APT Films'],2
False,5000000,16763,tt1140941,en,Joy Ride 2: Dead Ahead,"While driving to Las Vegas for the bachelor party of her sister Melissa and her fiance Bobby, Kayla stops the car in the gas station to meet her date, Nik, a guy she met on the internet. Nik convinces her to take a secondary road under the protest of Bobby but the car breaks down. They find a house in the middle of nowhere and decide to take the car parked in the house's garage to the next city...",4.084162,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2008-10-07,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Joy Ride 2: Dead Ahead,False,5.2,60.0,2008.0,-1.0,"['Crime', 'Thriller']","['20th Century Fox Home Entertainment', 'JR Canada Productions']",2
False,2500000,13200,tt0972883,en,Red,"An older, reclusive man's best friend and inspiration for living is his 14-year-old dog named ""Red"". When three troublesome teens kill the dog for no good reason, the grieving man sets out for justice and redemption by whatever means available to him.",3.520622,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-07,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Red,False,6.9,51.0,2008.0,-1.0,"['Drama', 'Thriller']","['Billy Goat Pictures', 'Tenk']",2
False,2000000,13797,tt1104835,en,Feast II: Sloppy Seconds,The monsters have made it into a small neighboring town in the middle of nowhere and the locals have to band with the survivors of the bar' slaughter to figure out how to survive.,8.008971,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-07,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Feast II: Sloppy Seconds,False,5.6,54.0,2008.0,-1.0,"['Action', 'Comedy', 'Horror']","['Neo Art & Logic', 'LivePlanet', 'Dimension Extreme']",3
False,55000000,13600,tt0970411,en,City of Ember,"For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker. Now, two teenagers, in a race against time, must search Ember for clues that will unlock the ancient mystery of the city's existence, before the the lights go out forever.",8.061467,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-07,17869048.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,City of Ember,False,6.2,614.0,2008.0,-0.6751082181818182,"['Adventure', 'Family', 'Fantasy']","['Playtone', 'Walden Media']",3
False,6000000,13803,tt0476958,en,Amusement,"While being interrogated by a police psychiatrist, the near-catatonic Tabitha tries to explain why she and two of her childhood friends are being hunted by a serial killer. The truth that's dying to come out weaves together three tragic secrets from their past. Two of the girls' boyfriends become unwitting targets in their deadly game.",4.076001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-09,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Amusement,False,4.9,70.0,2008.0,-1.0,"['Horror', 'Thriller']","['New Line Cinema', 'Picturehouse Entertainment', 'Macari/Edelstein']",2
False,230000,18533,tt1172570,en,Bronson,"A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.",9.521043,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-10-09,2260712.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bronson,False,6.9,756.0,2008.0,8.829182608695652,"['Drama', 'Action', 'Crime']","['EM Media', 'Aramid Entertainment Fund', 'Vertigo Films', 'Str8jacket Creations', '4DH Films', 'Perfume Films']",3
False,70000000,12113,tt0758774,en,Body of Lies,"The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky – a satellite link – watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival.",12.886125,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-10-10,113280098.0,128.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Body of Lies,False,6.5,919.0,2008.0,0.6182871142857143,"['Action', 'Drama', 'Thriller']","['Scott Free Productions', 'De Line Pictures', 'Warner Bros.']",3
False,12000000,13812,tt1082868,en,Quarantine,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,6.140116,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-10,40855419.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Quarantine,False,5.6,343.0,2008.0,2.40461825,"['Horror', 'Science Fiction', 'Thriller']","['Vertigo Entertainment', 'Screen Gems', 'Andale Pictures']",3
False,40000000,14325,tt0469903,en,The Express,"Based on the incredible true story, The Express follows the inspirational life of college football hero Ernie Davis, the first African-American to win the Heisman Trophy.",4.929912,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-10,9793496.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Express,False,7.1,71.0,2008.0,-0.7551626,['Drama'],"['Davis Entertainment', 'Relativity Media', 'IDEA Filmproduktions']",1
False,15000000,12162,tt0887912,en,The Hurt Locker,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",9.403724,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-10,42000000.0,131.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,The Hurt Locker,False,7.2,1881.0,2008.0,1.8,"['Drama', 'Thriller', 'War']","['Summit Entertainment', 'Kingsgate Films', 'Grosvenor Park Media Ltd.', 'Voltage Pictures', 'Film Capital Europe Funds (FCEF )', 'First Light Production']",3
False,35000000,13051,tt0467197,en,Max Payne,"Coming together to solve a series of murders in New York City are a DEA agent whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation.",10.08043,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2008-10-15,85416905.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Max Payne,False,5.2,625.0,2008.0,1.440483,['Action'],"['Dune Entertainment', 'Firm Films', 'Collision Entertainment', 'Abandon Entertainment', 'Foxtor Productions', 'Depth Entertainment']",1
False,12000000,8884,tt0893402,en,Franklyn,"Set between the parallel worlds of contemporary London and the futuristic faith dominated metropolis of Meanwhile City, Franklyn weaves a tale of four souls, whose lives are intertwined by fate, romance and tragedy. As these worlds collide, a single bullet determines the destiny of these four characters.",11.939996,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-10-16,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Franklyn,False,5.9,100.0,2008.0,-1.0,"['Drama', 'Fantasy', 'Science Fiction']","['UK Film Council', 'Aramid Entertainment Fund', 'Film4', 'Recorded Picture Company (RPC)']",3
False,19000000,13523,tt1135985,en,Sex Drive,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,9.106146,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-16,18755936.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sex Drive,False,6.0,348.0,2008.0,-0.012845473684210526,"['Comedy', 'Adventure', 'Romance']","['Summit Entertainment', 'Alloy Entertainment', 'Goldcrest Pictures']",3
False,25100000,10523,tt1175491,en,W.,"Whether you love him or hate him, there is no question that George W. Bush is one of the most controversial public figures in recent memory. W takes viewers through Bush’s eventful life -- his struggles and triumphs, how he found both his wife and his faith, and of course the critical days leading up to Bush’s decision to invade Iraq.",8.937049,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-17,29506464.0,131.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,W.,False,6.0,144.0,2008.0,0.1755563346613546,"['Drama', 'History']","['Ixtlan Productions', 'Emperor Motion Pictures', 'Global Entertainment Group']",2
False,25000000,8944,tt0486674,en,What Just Happened,"During the course of an ordinary week in Hollywood, movie producer Ben (Robert De Niro) must navigate his way through shark-infested waters as he struggles to complete his latest projects. A demanding studio boss (Catherine Keener) demands extensive changes to a movie starring Sean Penn, while another chief won't greenlight a project unless star Bruce Willis shaves his beard. Meanwhile, Ben tries to reconcile with his wife and maintain a relationship with his young daughter.",10.510245,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-17,6673422.0,104.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,What Just Happened,False,5.2,128.0,2008.0,-0.73306312,"['Comedy', 'Drama']","['2929 Productions', 'Linson Entertainment', 'Art Linson Productions', 'Tribeca Productions']",2
False,4185000,17845,tt0926762,nl,Loft,"Five close friends, all of them married, share a loft to meet their mistresses. One day they find the body of a young woman in the loft. Since there are only five keys to the loft, the five men begin to suspect each other of murder.",7.236542,"[{'iso_3166_1': 'BE', 'name': 'Belgium'}]",2008-10-21,0.0,118.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,Loft,False,7.1,71.0,2008.0,-1.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",['woestijnvis'],4
False,9750000,13825,tt0464041,en,The Lazarus Project,"After Ben Garvey foolishly turned back to crime, he thought his life was over when he was sentenced to death by lethal injection. But his death sentence isn't quite what it seems, as Ben regains consciousness near an eerie psychiatric ward, where he's told he's been hired as the groundskeeper. With the state of his soul in question, and the love for his wife and daughter all the more real and powerful, Ben must figure out if he's truly cheated death, or if he's become part of something far more sinister.",11.387338,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-21,558000.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Lazarus Project,False,6.0,116.0,2008.0,-0.9427692307692308,"['Drama', 'Thriller']","['Be Good Productions', 'Scion Films', 'Mandeville Films', 'Inferno Distribution']",2
False,10800000,11917,tt1132626,en,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",10.165499,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-23,113857533.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Saw V,False,6.0,848.0,2008.0,9.542364166666667,"['Horror', 'Thriller', 'Crime']","['Lionsgate', 'Twisted Pictures']",3
